date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1969-04-16,Belgium,Mexico,2.0,0.0,Friendly,Brussels,Belgium,False
1969-04-16,Greece,Romania,2.0,2.0,FIFA World Cup qualification,Piraeus,Greece,False
1969-04-16,Portugal,Switzerland,0.0,2.0,FIFA World Cup qualification,Lisbon,Portugal,False
1969-04-16,Scotland,Germany,1.0,1.0,FIFA World Cup qualification,Glasgow,Scotland,False
1969-04-19,Cyprus,Austria,1.0,2.0,FIFA World Cup qualification,Nicosia,Cyprus,False
1969-04-20,Poland,Luxembourg,8.0,1.0,FIFA World Cup qualification,Kraków,Poland,False
1969-04-23,Bulgaria,Luxembourg,2.0,1.0,FIFA World Cup qualification,Sofia,Bulgaria,False
1969-04-23,Israel,Austria,1.0,1.0,Friendly,Ramat Gan,Israel,False
1969-04-23,Spain,Mexico,0.0,0.0,Friendly,Seville,Spain,False
1969-04-27,Malta,Austria,1.0,3.0,Friendly,Gżira,Malta,False
1969-04-27,Tunisia,Morocco,0.0,0.0,FIFA World Cup qualification,Tunis,Tunisia,False
1969-04-30,France,Romania,1.0,0.0,Friendly,Paris,France,False
1969-05-01,Sweden,Mexico,1.0,0.0,Friendly,Malmö,Sweden,False
1969-05-03,Northern Ireland,England,1.0,3.0,British Home Championship,Belfast,Northern Ireland,False
1969-05-03,Wales,Scotland,3.0,5.0,British Home Championship,Wrexham,Wales,False
1969-05-04,Portugal,Greece,2.0,2.0,FIFA World Cup qualification,Porto,Portugal,False
1969-05-06,Denmark,Mexico,3.0,1.0,Friendly,Copenhagen,Denmark,False
1969-05-06,Scotland,Northern Ireland,1.0,1.0,British Home Championship,Glasgow,Scotland,False
1969-05-07,England,Wales,2.0,1.0,British Home Championship,London,England,False
1969-05-07,Netherlands,Poland,1.0,0.0,FIFA World Cup qualification,Rotterdam,Netherlands,False
1969-05-08,Colombia,Peru,1.0,3.0,Friendly,Bogotá,Colombia,False
1969-05-08,Norway,Mexico,0.0,2.0,Friendly,Oslo,Norway,False
1969-05-10,England,Scotland,4.0,1.0,British Home Championship,London,England,False
1969-05-10,Germany,Austria,1.0,0.0,FIFA World Cup qualification,Nuremberg,Germany,False
1969-05-10,Nigeria,Ghana,2.0,1.0,FIFA World Cup qualification,Ibadan,Nigeria,False
1969-05-10,Northern Ireland,Wales,0.0,0.0,British Home Championship,Belfast,Northern Ireland,False
1969-05-14,El Salvador,Peru,1.0,4.0,Friendly,San Salvador,El Salvador,False
1969-05-14,Switzerland,Romania,0.0,1.0,FIFA World Cup qualification,Lausanne,Switzerland,False
1969-05-17,Scotland,Cyprus,8.0,0.0,FIFA World Cup qualification,Glasgow,Scotland,False
1969-05-18,Ghana,Nigeria,1.0,1.0,FIFA World Cup qualification,Accra,Ghana,False
1969-05-18,Morocco,Tunisia,0.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False
1969-05-20,Mexico,Peru,0.0,1.0,Friendly,Mexico City,Mexico,False
1969-05-21,Germany,Cyprus,12.0,0.0,FIFA World Cup qualification,Essen,Germany,False
1969-05-22,Mexico,Peru,3.0,0.0,Friendly,León,Mexico,False
1969-05-22,Sweden,Finland,4.0,0.0,Nordic Championship,Växjö,Sweden,False
1969-05-24,Italy,Bulgaria,0.0,0.0,Friendly,Turin,Italy,False
1969-05-28,Chile,Argentina,1.0,1.0,Friendly,Santiago,Chile,False
1969-06-01,Mexico,England,0.0,0.0,Friendly,Mexico City,Mexico,False
1969-06-01,Sweden,Norway,4.0,2.0,Nordic Championship,Gothenburg,Sweden,False
1969-06-03,Mexico,England,0.0,4.0,Friendly,Guadalajara,Mexico,False
1969-06-08,Honduras,El Salvador,1.0,0.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False
1969-06-08,Paraguay,Chile,0.0,1.0,Friendly,Asunción,Paraguay,False
1969-06-08,Uruguay,England,1.0,2.0,Friendly,Montevideo,Uruguay,False
1969-06-11,Argentina,Chile,2.0,1.0,Friendly,La Plata,Argentina,False
1969-06-12,Brazil,England,2.0,1.0,Friendly,Rio de Janeiro,Brazil,False
1969-06-13,Tunisia,Morocco,2.0,2.0,FIFA World Cup qualification,Marseille,France,True
1969-06-15,Bulgaria,Poland,4.0,1.0,FIFA World Cup qualification,Sofia,Bulgaria,False
1969-06-15,Colombia,Chile,3.0,3.0,Friendly,Bogotá,Colombia,False
1969-06-15,Denmark,Hungary,3.0,2.0,FIFA World Cup qualification,Copenhagen,Denmark,False
1969-06-15,El Salvador,Honduras,3.0,0.0,FIFA World Cup qualification,San Salvador,El Salvador,False
1969-06-18,Peru,Colombia,1.0,1.0,Friendly,Lima,Peru,False
1969-06-19,Norway,Sweden,2.0,5.0,FIFA World Cup qualification,Oslo,Norway,False
1969-06-22,Ecuador,Colombia,4.0,1.0,Friendly,Guayaquil,Ecuador,False
1969-06-25,Denmark,Sweden,0.0,1.0,Nordic Championship,Copenhagen,Denmark,False
1969-06-25,Finland,Spain,2.0,0.0,FIFA World Cup qualification,Helsinki,Finland,False
1969-06-27,Honduras,El Salvador,2.0,3.0,FIFA World Cup qualification,Mexico City,Mexico,True
1969-06-27,Peru,Uruguay,1.0,0.0,Friendly,Lima,Peru,False
1969-07-02,Colombia,Uruguay,0.0,1.0,Friendly,Cali,Colombia,False
1969-07-06,Chile,Paraguay,0.0,0.0,Friendly,Santiago,Chile,False
1969-07-06,Ecuador,Uruguay,0.0,2.0,FIFA World Cup qualification,Guayaquil,Ecuador,False
1969-07-09,Peru,Paraguay,2.0,1.0,Friendly,Lima,Peru,False
1969-07-13,Chile,Uruguay,0.0,0.0,FIFA World Cup qualification,Santiago,Chile,False
1969-07-18,Peru,Paraguay,2.0,1.0,Friendly,Lima,Peru,False
1969-07-20,Uruguay,Ecuador,1.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False
1969-07-21,Norway,Iceland,2.0,1.0,Friendly,Trondheim,Norway,False
1969-07-23,Australia,Greece,2.0,2.0,Friendly,Brisbane,Australia,False
1969-07-24,Finland,Iceland,3.0,1.0,Friendly,Helsinki,Finland,False
1969-07-27,Bolivia,Argentina,3.0,1.0,FIFA World Cup qualification,La Paz,Bolivia,False
1969-07-27,Chile,Ecuador,4.0,1.0,FIFA World Cup qualification,Santiago,Chile,False
1969-07-27,Colombia,Venezuela,3.0,0.0,FIFA World Cup qualification,Bogotá,Colombia,False
1969-08-02,Venezuela,Colombia,1.0,1.0,FIFA World Cup qualification,Caracas,Venezuela,False
1969-08-03,Ecuador,Chile,1.0,1.0,FIFA World Cup qualification,Guayaquil,Ecuador,False
1969-08-03,Peru,Argentina,1.0,0.0,FIFA World Cup qualification,Lima,Peru,False
1969-08-06,Colombia,Brazil,0.0,2.0,FIFA World Cup qualification,Bogotá,Colombia,False
1969-08-06,Russia,Sweden,0.0,1.0,Friendly,Moscow,Soviet Union,False
1969-08-06,Venezuela,Paraguay,0.0,2.0,FIFA World Cup qualification,Caracas,Venezuela,False
1969-08-10,Bolivia,Peru,2.0,1.0,FIFA World Cup qualification,La Paz,Bolivia,False
1969-08-10,Colombia,Paraguay,0.0,1.0,FIFA World Cup qualification,Bogotá,Colombia,False
1969-08-10,Uruguay,Chile,2.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False
1969-08-10,Venezuela,Brazil,0.0,5.0,FIFA World Cup qualification,Caracas,Venezuela,False
1969-08-17,Paraguay,Brazil,0.0,3.0,FIFA World Cup qualification,Asunción,Paraguay,False
1969-08-17,Peru,Bolivia,3.0,0.0,FIFA World Cup qualification,Lima,Peru,False
1969-08-21,Brazil,Colombia,6.0,2.0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False
1969-08-21,Paraguay,Venezuela,1.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False
1969-08-24,Argentina,Bolivia,1.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False
1969-08-24,Brazil,Venezuela,6.0,0.0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False
1969-08-24,Finland,Norway,2.0,2.0,Nordic Championship,Helsinki,Finland,False
1969-08-24,Paraguay,Colombia,2.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,False
1969-08-25,Sweden,Israel,3.0,1.0,Friendly,Solna,Sweden,False
1969-08-27,Poland,Norway,6.0,1.0,Friendly,Łódź,Poland,False
1969-08-31,Argentina,Peru,2.0,2.0,FIFA World Cup qualification,Buenos Aires,Argentina,False
1969-08-31,Brazil,Paraguay,1.0,0.0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False
1969-09-07,Poland,Netherlands,2.0,1.0,FIFA World Cup qualification,Chorzów,Poland,False
1969-09-10,Denmark,Finland,5.0,2.0,Nordic Championship,Copenhagen,Denmark,False
1969-09-10,Northern Ireland,Russia,0.0,0.0,FIFA World Cup qualification,Belfast,Northern Ireland,False
1969-09-10,Norway,France,1.0,3.0,FIFA World Cup qualification,Oslo,Norway,False
1969-09-14,El Salvador,Costa Rica,2.0,1.0,Friendly,San Salvador,El Salvador,False
1969-09-16,Singapore,New Zealand,0.0,2.0,Friendly,Kallang,Singapore,False
1969-09-19,Egypt,Algeria,1.0,0.0,African Cup of Nations qualification,Cairo,Egypt,False
1969-09-21,Austria,Germany,1.0,1.0,Friendly,Vienna,Austria,False
1969-09-21,Morocco,Nigeria,2.0,1.0,FIFA World Cup qualification,Casablanca,Morocco,False
1969-09-21,Norway,Denmark,2.0,0.0,Nordic Championship,Oslo,Norway,False
1969-09-24,Bulgaria,Germany,0.0,1.0,Friendly,Sofia,Bulgaria,False
1969-09-24,Sweden,Hungary,2.0,0.0,Friendly,Solna,Sweden,False
1969-09-28,Algeria,Egypt,1.0,1.0,African Cup of Nations qualification,Algiers,Algeria,False
1969-09-28,Israel,New Zealand,4.0,0.0,FIFA World Cup qualification,Ramat Gan,Israel,False
1969-10-01,Israel,New Zealand,2.0,0.0,FIFA World Cup qualification,Ramat Gan,Israel,False
1969-10-09,Uganda,Ethiopia,4.0,0.0,Friendly,Kampala,Uganda,False
1969-10-10,Japan,Australia,1.0,3.0,FIFA World Cup qualification,Seoul,South Korea,True
1969-10-10,Luxembourg,Poland,1.0,5.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False
1969-10-12,Romania,Portugal,1.0,0.0,FIFA World Cup qualification,Bucharest,Romania,False
1969-10-15,Greece,Switzerland,4.0,1.0,FIFA World Cup qualification,Salonica,Greece,False
1969-10-15,Spain,Finland,6.0,0.0,FIFA World Cup qualification,La Línea de la Concepción,Spain,False
1969-10-15,Sweden,France,2.0,0.0,FIFA World Cup qualification,Solna,Sweden,False
1969-10-16,Australia,Japan,1.0,1.0,FIFA World Cup qualification,Seoul,South Korea,True
1969-10-22,Germany,Scotland,3.0,2.0,FIFA World Cup qualification,Hamburg,Germany,False
1969-10-22,Hungary,Denmark,3.0,0.0,FIFA World Cup qualification,Budapest,Hungary,False
1969-10-22,Netherlands,Bulgaria,1.0,1.0,FIFA World Cup qualification,Rotterdam,Netherlands,False
1969-10-22,Russia,Northern Ireland,2.0,0.0,FIFA World Cup qualification,Moscow,Soviet Union,True
1969-10-30,Algeria,Morocco,1.0,0.0,Friendly,Algiers,Algeria,False
1969-10-30,Malaysia,Thailand,1.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,False
1969-10-31,Myanmar,Singapore,3.0,1.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1969-11-01,France,Sweden,3.0,0.0,FIFA World Cup qualification,Paris,France,False
1969-11-01,Indonesia,Thailand,4.0,0.0,Merdeka Tournament,Ipoh,Malaysia,True
1969-11-02,Myanmar,India,6.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1969-11-02,Switzerland,Portugal,1.0,1.0,FIFA World Cup qualification,Bern,Switzerland,False
1969-11-03,Jamaica,Panama,1.0,1.0,CONCACAF Championship qualification,Kingston,Jamaica,False
1969-11-04,India,Singapore,3.0,0.0,Merdeka Tournament,Ipoh,Malaysia,True
1969-11-04,Italy,Wales,4.0,1.0,FIFA World Cup qualification,Rome,Italy,False
1969-11-05,Austria,Scotland,2.0,0.0,FIFA World Cup qualification,Vienna,Austria,False
1969-11-05,Jamaica,Panama,2.0,1.0,CONCACAF Championship qualification,Kingston,Jamaica,False
1969-11-05,Mexico,Belgium,1.0,0.0,Friendly,Mexico City,Mexico,False
1969-11-05,Netherlands,England,0.0,1.0,Friendly,Amsterdam,Netherlands,False
1969-11-06,Indonesia,Singapore,9.0,2.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1969-11-07,India,Thailand,0.0,1.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1969-11-07,Malaysia,Myanmar,3.0,1.0,Merdeka Tournament,Kuala Lumpur,Malaysia,False
1969-11-08,Nigeria,Morocco,2.0,0.0,FIFA World Cup qualification,Ibadan,Nigeria,False
1969-11-09,Myanmar,Singapore,9.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1969-11-09,Malaysia,Indonesia,2.0,3.0,Merdeka Tournament,Kuala Lumpur,Malaysia,False
1969-11-09,Poland,Bulgaria,3.0,0.0,FIFA World Cup qualification,Warsaw,Poland,False
1969-11-11,Mexico,Norway,4.0,0.0,Friendly,Mexico City,Mexico,False
1969-11-11,Singapore,India,7.0,3.0,Friendly,Kallang,Singapore,False
1969-11-13,Guatemala,Norway,1.0,3.0,Friendly,Guatemala City,Guatemala,False
1969-11-16,Romania,Greece,1.0,1.0,FIFA World Cup qualification,Bucharest,Romania,False
1969-11-18,Iraq,Poland,1.0,1.0,Friendly,Baghdad,Iraq,False
1969-11-19,Thailand,Malaysia,2.0,2.0,King's Cup,Bangkok,Thailand,False
1969-11-19,Indonesia,Singapore,2.0,3.0,King's Cup,Bangkok,Thailand,True
1969-11-21,Thailand,Laos,3.0,4.0,King's Cup,Bangkok,Thailand,False
1969-11-23,Laos,Malaysia,1.0,1.0,King's Cup,Bangkok,Thailand,True
1969-11-23,Costa Rica,Jamaica,3.0,0.0,CONCACAF Championship,San José,Costa Rica,False
1969-11-26,Indonesia,Laos,3.0,1.0,King's Cup,Bangkok,Thailand,True
1969-11-27,Mexico,Jamaica,2.0,0.0,CONCACAF Championship,San José,Costa Rica,True
1969-11-30,Costa Rica,Mexico,2.0,0.0,CONCACAF Championship,San José,Costa Rica,False
1969-12-02,Mexico,Guatemala,0.0,1.0,CONCACAF Championship,San José,Costa Rica,True
1969-12-04,Israel,Australia,1.0,0.0,FIFA World Cup qualification,Ramat Gan,Israel,False
1969-12-04,Jamaica,Guatemala,0.0,0.0,CONCACAF Championship,San José,Costa Rica,True
1969-12-06,Malaysia,Laos,2.0,1.0,Southeast Asian Peninsular Games,Rangoon,Burma,True
1969-12-07,Costa Rica,Guatemala,1.0,1.0,CONCACAF Championship,San José,Costa Rica,False
1969-12-07,Luxembourg,Bulgaria,1.0,3.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False
1969-12-08,Myanmar,Thailand,1.0,1.0,Southeast Asian Peninsular Games,Rangoon,Burma,False
1969-12-10,England,Portugal,1.0,0.0,Friendly,London,England,False
1969-12-10,Malaysia,Thailand,0.0,3.0,Southeast Asian Peninsular Games,Rangoon,Burma,True
1969-12-11,Myanmar,Laos,4.0,0.0,Southeast Asian Peninsular Games,Rangoon,Burma,False
1969-12-13,Myanmar,Thailand,3.0,0.0,Southeast Asian Peninsular Games,Rangoon,Burma,False
1969-12-14,Australia,Israel,1.0,1.0,FIFA World Cup qualification,Sydney,Australia,False
1969-12-28,Morocco,Bulgaria,3.0,0.0,Friendly,Casablanca,Morocco,False
1970-01-04,Malta,Luxembourg,1.0,1.0,Friendly,Gżira,Malta,False
1970-01-14,England,Netherlands,0.0,0.0,Friendly,London,England,False
1970-01-28,Israel,Netherlands,0.0,1.0,Friendly,Jaffa,Israel,False
1970-02-09,Egypt,Ghana,1.0,1.0,African Cup of Nations,Wad Madani,Sudan,True
1970-02-09,Peru,Romania,1.0,1.0,Friendly,Lima,Peru,False
1970-02-11,Spain,Germany,2.0,0.0,Friendly,Seville,Spain,False
1970-02-14,Peru,Russia,0.0,0.0,Friendly,Lima,Peru,False
1970-02-15,Mexico,Bulgaria,1.0,1.0,Friendly,Mexico City,Mexico,False
1970-02-18,Mexico,Bulgaria,2.0,0.0,Friendly,León,Mexico,False
1970-02-20,Peru,Russia,0.0,2.0,Friendly,Lima,Peru,False
1970-02-21,Peru,Bulgaria,1.0,3.0,Friendly,Lima,Peru,False
1970-02-21,Spain,Italy,2.0,2.0,Friendly,Madrid,Spain,False
1970-02-22,El Salvador,Russia,0.0,2.0,Friendly,San Salvador,El Salvador,False
1970-02-22,Mexico,Sweden,0.0,0.0,Friendly,Mexico City,Mexico,False
1970-02-24,Peru,Bulgaria,5.0,3.0,Friendly,Lima,Peru,False
1970-02-25,Belgium,England,1.0,3.0,Friendly,Brussels,Belgium,False
1970-02-26,Costa Rica,El Salvador,2.0,0.0,Friendly,San José,Costa Rica,False
1970-02-26,Mexico,Russia,0.0,0.0,Friendly,Mexico City,Mexico,False
1970-03-01,Mexico,Sweden,0.0,1.0,Friendly,Puebla,Mexico,False
1970-03-04,Brazil,Argentina,0.0,2.0,Friendly,Porto Alegre,Brazil,False
1970-03-05,Peru,Mexico,0.0,1.0,Friendly,Lima,Peru,False
1970-03-08,Brazil,Argentina,2.0,1.0,Friendly,Rio de Janeiro,Brazil,False
1970-03-08,Peru,Mexico,1.0,0.0,Friendly,Lima,Peru,False
1970-03-15,Mexico,Peru,3.0,1.0,Friendly,Mexico City,Mexico,False
1970-03-18,Mexico,Peru,3.0,3.0,Friendly,León,Mexico,False
1970-03-22,Brazil,Chile,5.0,0.0,Friendly,São Paulo,Brazil,False
1970-03-22,Ethiopia,Israel,1.0,5.0,Friendly,Addis Ababa,Ethiopia,False
1970-03-26,Brazil,Chile,2.0,1.0,Friendly,Rio de Janeiro,Brazil,False
1970-03-31,Uruguay,Peru,2.0,0.0,Friendly,Montevideo,Uruguay,False
1970-04-02,Saudi Arabia,Qatar,1.0,1.0,Gulf Cup,Isa Town,Bahrain,True
1970-04-08,Argentina,Uruguay,2.0,1.0,Friendly,Buenos Aires,Argentina,False
1970-04-08,France,Bulgaria,1.0,1.0,Friendly,Rouen,France,False
1970-04-08,Germany,Romania,1.0,1.0,Friendly,Stuttgart,Germany,False
1970-04-12,Brazil,Paraguay,0.0,0.0,Friendly,Rio de Janeiro,Brazil,False
1970-04-15,Uruguay,Argentina,2.0,1.0,Friendly,Montevideo,Uruguay,False
1970-04-18,Northern Ireland,Scotland,0.0,1.0,British Home Championship,Belfast,Northern Ireland,False
1970-04-18,Wales,England,1.0,1.0,British Home Championship,Cardiff,Wales,False
1970-04-21,England,Northern Ireland,3.0,1.0,British Home Championship,London,England,False
1970-04-21,Peru,El Salvador,3.0,0.0,Friendly,Lima,Peru,False
1970-04-22,Scotland,Wales,0.0,0.0,British Home Championship,Glasgow,Scotland,False
1970-04-22,Switzerland,Spain,0.0,1.0,Friendly,Lausanne,Switzerland,False
1970-04-25,Scotland,England,0.0,0.0,British Home Championship,Glasgow,Scotland,False
1970-04-25,Wales,Northern Ireland,1.0,0.0,British Home Championship,Swansea,Wales,False
1970-04-28,France,Romania,2.0,0.0,Friendly,Reims,France,False
1970-04-29,Brazil,Austria,1.0,0.0,Friendly,Rio de Janeiro,Brazil,False
1970-04-29,Mexico,Ecuador,4.0,2.0,Friendly,León,Mexico,False
1970-05-02,Hungary,Poland,2.0,0.0,Friendly,Budapest,Hungary,False
1970-05-03,Switzerland,France,2.0,1.0,Friendly,Basel,Switzerland,False
1970-05-05,Bulgaria,Russia,3.0,3.0,Friendly,Sofia,Bulgaria,False
1970-05-06,Bulgaria,Russia,0.0,0.0,Friendly,Sofia,Bulgaria,False
1970-05-10,Portugal,Italy,1.0,2.0,Friendly,Oeiras,Portugal,False
1970-05-16,Hungary,Sweden,1.0,2.0,Friendly,Budapest,Hungary,False
1970-05-19,Denmark,Poland,0.0,2.0,Friendly,Copenhagen,Denmark,False
1970-05-20,Colombia,England,0.0,4.0,Friendly,Bogotá,Colombia,False
1970-05-24,Ecuador,England,0.0,2.0,Friendly,Quito,Ecuador,False
1970-05-31,Mexico,Russia,0.0,0.0,FIFA World Cup,Mexico City,Mexico,False
1970-06-02,Bulgaria,Peru,2.0,3.0,FIFA World Cup,León,Mexico,True
1970-06-02,England,Romania,1.0,0.0,FIFA World Cup,Guadalajara,Mexico,True
1970-06-02,Israel,Uruguay,0.0,2.0,FIFA World Cup,Puebla,Mexico,True
1970-06-03,Belgium,El Salvador,3.0,0.0,FIFA World Cup,Mexico City,Mexico,True
1970-06-03,Finland,Denmark,1.0,1.0,Nordic Championship,Helsinki,Finland,False
1970-06-03,Germany,Morocco,2.0,1.0,FIFA World Cup,León,Mexico,True
1970-06-03,Italy,Sweden,1.0,0.0,FIFA World Cup,Toluca,Mexico,True
1970-06-06,Belgium,Russia,1.0,4.0,FIFA World Cup,Mexico City,Mexico,True
1970-06-06,Italy,Uruguay,0.0,0.0,FIFA World Cup,Puebla,Mexico,True
1970-06-06,Morocco,Peru,0.0,3.0,FIFA World Cup,León,Mexico,True
1970-06-07,Brazil,England,1.0,0.0,FIFA World Cup,Guadalajara,Mexico,True
1970-06-07,Bulgaria,Germany,2.0,5.0,FIFA World Cup,León,Mexico,True
1970-06-07,Israel,Sweden,1.0,1.0,FIFA World Cup,Toluca,Mexico,True
1970-06-07,Mexico,El Salvador,4.0,0.0,FIFA World Cup,Mexico City,Mexico,False
1970-06-10,Brazil,Romania,3.0,2.0,FIFA World Cup,Guadalajara,Mexico,True
1970-06-10,El Salvador,Russia,0.0,2.0,FIFA World Cup,Mexico City,Mexico,True
1970-06-10,Germany,Peru,3.0,1.0,FIFA World Cup,León,Mexico,True
1970-06-10,Sweden,Uruguay,1.0,0.0,FIFA World Cup,Puebla,Mexico,True
1970-06-11,Bulgaria,Morocco,1.0,1.0,FIFA World Cup,León,Mexico,True
1970-06-11,Israel,Italy,0.0,0.0,FIFA World Cup,Toluca,Mexico,True
1970-06-11,Mexico,Belgium,1.0,0.0,FIFA World Cup,Mexico City,Mexico,False
1970-06-13,Honduras,Panama,1.0,0.0,Friendly,El Progreso,Honduras,False
1970-06-14,Brazil,Peru,4.0,2.0,FIFA World Cup,Guadalajara,Mexico,True
1970-06-14,England,Germany,2.0,3.0,FIFA World Cup,León,Mexico,True
1970-06-14,Mexico,Italy,1.0,4.0,FIFA World Cup,Toluca,Mexico,False
1970-06-14,Russia,Uruguay,0.0,1.0,FIFA World Cup,Mexico City,Mexico,True
1970-06-17,Brazil,Uruguay,3.0,1.0,FIFA World Cup,Guadalajara,Mexico,True
1970-06-17,Germany,Italy,3.0,4.0,FIFA World Cup,Mexico City,Mexico,True
1970-06-17,Norway,Finland,2.0,0.0,Nordic Championship,Bergen,Norway,False
1970-06-20,Germany,Uruguay,1.0,0.0,FIFA World Cup,Mexico City,Mexico,True
1970-06-20,Malaysia,Singapore,5.0,0.0,Indonesia Tournament,Jakarta,Indonesia,True
1970-06-21,Brazil,Italy,4.0,1.0,FIFA World Cup,Mexico City,Mexico,True
1970-06-25,Sweden,Denmark,1.0,1.0,Nordic Championship,Gothenburg,Sweden,False
1970-07-07,Iceland,Denmark,0.0,0.0,Friendly,Reykjavík,Iceland,False
1970-07-20,Iceland,Norway,2.0,0.0,Friendly,Reykjavík,Iceland,False
1970-07-22,Poland,Iraq,2.0,0.0,Friendly,Szczecin,Poland,False
1970-08-01,Malaysia,India,1.0,3.0,Merdeka Tournament,Ipoh,Malaysia,False
1970-08-01,Indonesia,Singapore,3.0,1.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1970-08-03,Myanmar,India,2.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1970-08-04,Japan,Thailand,0.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1970-08-08,Indonesia,Japan,3.0,4.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1970-08-08,Singapore,Thailand,4.0,5.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1970-08-09,Malaysia,Myanmar,1.0,2.0,Merdeka Tournament,Kuala Lumpur,Malaysia,False
1970-08-10,Indonesia,Thailand,6.0,3.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1970-08-10,Japan,Singapore,4.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1970-08-15,Malaysia,Indonesia,4.0,0.0,Merdeka Tournament,Kuala Lumpur,Malaysia,False
1970-08-19,Singapore,India,3.0,8.0,Friendly,Kallang,Singapore,False
1970-08-26,Finland,Sweden,1.0,2.0,Nordic Championship,Helsinki,Finland,False
1970-09-01,Libya,Tunisia,2.0,2.0,Friendly,Benghazi,Libya,False
1970-09-02,Poland,Denmark,5.0,0.0,Friendly,Warsaw,Poland,False
1970-09-04,Libya,Tunisia,3.0,2.0,Friendly,Tripoli,Libya,False
1970-09-09,Germany,Hungary,3.0,1.0,Friendly,Nuremberg,Germany,False
1970-09-23,Denmark,Norway,0.0,1.0,Nordic Championship,Copenhagen,Denmark,False
1970-09-24,Tunisia,Libya,2.0,0.0,Friendly,Tunis,Tunisia,False
1970-09-27,Hungary,Austria,1.0,1.0,Friendly,Budapest,Hungary,False
1970-09-30,Brazil,Mexico,2.0,1.0,Friendly,Rio de Janeiro,Brazil,False
1970-10-04,Chile,Brazil,1.0,5.0,Friendly,Santiago,Chile,False
1970-10-07,Austria,France,1.0,0.0,Friendly,Vienna,Austria,False
1970-10-07,Norway,Hungary,1.0,3.0,UEFA Euro qualification,Oslo,Norway,False
1970-10-11,Malta,Greece,1.0,1.0,UEFA Euro qualification,Gżira,Malta,False
1970-10-11,Romania,Finland,3.0,0.0,UEFA Euro qualification,Bucharest,Romania,False
1970-10-14,Denmark,Portugal,0.0,1.0,UEFA Euro qualification,Copenhagen,Denmark,False
1970-10-14,Poland,Albania,3.0,0.0,UEFA Euro qualification,Chorzów,Poland,False
1970-10-17,Switzerland,Italy,1.0,1.0,Friendly,Bern,Switzerland,False
1970-10-22,Paraguay,Argentina,1.0,1.0,Friendly,Asunción,Paraguay,False
1970-10-28,Spain,Greece,2.0,1.0,Friendly,Zaragoza,Spain,False
